HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Time
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,351
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,359
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,363
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,366
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,369
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,372
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,375
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,378
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,381
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,384
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,388
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,408
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,412
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,417
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,42
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,427
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,448
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,471
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,494
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,516
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,54
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,562
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,585
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,607
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,629
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,651
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,679
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,701
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,72
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,741
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,763
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,786
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,805
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,825
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,845
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,865
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,883
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,903
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,922
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,942
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,964
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,984
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;21,991
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,01
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,016
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,019
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,022
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,026
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,028
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,032
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,035
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,038
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,041
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,046
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,049
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,052
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,055
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,059
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,062
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,068
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,072
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,077
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,082
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,088
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,094
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,109
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,112
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,115
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,118
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,124
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,128
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,139
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,144
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,165
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,186
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,209
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,233
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,255
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,275
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,296
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,319
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,342
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,362
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,38
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,402
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,426
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,441
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,445
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,448
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,452
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,455
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,458
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,461
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,465
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,468
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,471
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,475
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,478
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,482
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,487
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,493
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,499
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,503
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,509
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,514
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,518
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,523
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,527
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,53
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,533
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,536
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,539
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,542
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,546
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,55
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,554
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,557
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,56
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,564
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,568
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,571
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,574
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,578
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,582
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,586
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,589
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,593
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,601
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,622
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,628
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,631
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,634
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,637
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,641
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,663
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,703
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,724
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,743
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,764
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,783
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,787
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,79
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,794
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,797
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,8
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,804
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,825
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,83
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,834
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,837
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,841
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,846
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,851
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,871
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,875
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,879
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,882
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,887
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,891
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,895
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,911
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,916
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,933
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,938
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,941
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,945
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,949
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,952
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,957
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,972
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,976
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,98
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,983
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,987
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,99
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,994
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;22,997
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,004
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,008
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,011
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,014
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,018
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,021
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,025
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,029
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,033
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,037
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,04
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,045
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,06
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,063
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,067
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,07
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,074
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,077
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,081
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,085
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,089
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,092
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,096
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,099
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,102
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,107
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,111
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,114
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,118
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,122
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,126
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,129
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,133
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,136
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,14
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,143
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,147
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,151
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,154
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,158
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,16
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,164
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,175
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,178
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,182
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,186
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,189
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,192
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,195
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,198
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,202
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,206
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,209
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,213
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,217
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,22
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,224
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,228
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,232
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,238
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,242
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,247
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,251
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,257
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,261
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,265
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,268
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,271
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,274
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,277
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,28
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,283
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,288
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,293
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,298
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,302
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,307
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,31
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,314
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,318
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,322
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,327
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,347
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,367
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,373
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,377
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,4
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,407
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,412
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,417
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,423
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,429
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,433
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,468
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,481
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,487
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,493
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,498
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,504
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,508
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,513
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,517
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,521
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,526
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,53
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,534
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,537
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,542
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,546
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,55
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,554
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,558
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,562
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,566
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,57
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,574
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,578
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,582
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,587
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,591
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,595
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,599
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,604
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,608
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,612
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,616
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,621
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,625
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,629
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,633
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,637
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,64
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,645
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,649
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,652
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,656
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,659
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,663
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,667
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,671
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,675
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,678
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,682
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,686
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,69
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,693
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,697
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,7
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,704
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,707
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,711
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,715
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,718
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,722
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,726
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,729
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,733
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,737
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,74
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,744
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,748
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,752
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,756
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,759
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,762
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,766
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,77
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,774
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,778
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,782
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,787
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,79
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,795
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,799
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,802
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,807
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,81
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,814
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,818
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,823
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,827
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,831
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,835
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,839
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,842
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,847
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,851
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,855
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,86
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,863
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,868
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,872
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,877
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,88
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,885
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,889
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,893
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,897
-0,164;1,357;4,95;0;2;0;-0,065;0,017;-0,001;23,901
