HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;0;0;-0,6191357;1,08;13,49489;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,17401
0;0;0;-0,6242149;1,08;13,61608;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,17894
0;0;0;-0,6258282;1,08;13,65303;-0,02355428;-0,02180894;-0,000513959;0,9994845;10,18669
0;0;0;-0,6284275;1,08;13,71101;-0,02355398;-0,02239041;-0,0005276622;0,9994717;10,19411
0;0;0;-0,6309597;1,08;13,76654;-0,02355377;-0,02277806;-0,0005367975;0,999463;10,19995
0;0;0;-0,6329767;1,08;13,81027;-0,02355363;-0,02303648;-0,0005428878;0,999457;10,20724
0;0;0;-0,6355107;1,08;13,86481;-0,02355354;-0,02320877;-0,0005469479;0,999453;10,21128
0;0;0;-0,6369216;1,08;13,89502;-0,02355348;-0,02332363;-0,0005496547;0,9994504;10,21774
0;0;0;-0,6391892;1,08;13,94342;-0,02355343;-0,02340019;-0,0005514591;0,9994485;10,22422
0;0;0;-0,6414631;1,08;13,99184;-0,0235534;-0,02345124;-0,0005526621;0,9994473;10,2283
0;0;0;-0,6429015;1,08;14,02243;-0,02355338;-0,02348527;-0,0005534642;0,9994466;10,23787
0;0;0;-0,6462714;1,08;14,09403;-0,02355337;-0,02350796;-0,0005539987;0,999446;10,24138
0;0;0;-0,6475075;1,08;14,12027;-0,02355336;-0,02352309;-0,0005543553;0,9994457;10,24609
0;0;0;-0,6491674;1,08;14,1555;-0,02355336;-0,02353317;-0,0005545929;0,9994454;10,25381
0;0;0;-0,6518918;1,08;14,21331;-0,02355335;-0,02353989;-0,0005547514;0,9994453;10,25794
0;0;0;-0,653349;1,08;14,24422;-0,02355335;-0,02354437;-0,0005548568;0,9994452;10,2619
0;0;0;-0,6547456;1,08;14,27384;-0,02355335;-0,02354736;-0,0005549273;0,9994451;10,2711
0;0;0;-0,6579927;1,08;14,34271;-0,02355335;-0,02354935;-0,0005549742;0,9994451;10,27523
0;0;0;-0,6594481;1,08;14,37357;-0,02355335;-0,02355068;-0,0005550056;0,999445;10,2796
0;0;0;-0,6609902;1,08;14,40627;-0,02355335;-0,02355157;-0,0005550265;0,999445;10,28825
0;0;0;-0,6640426;1,08;14,471;-0,02355335;-0,02355216;-0,0005550404;0,999445;10,29222
0;0;0;-0,6654463;1,08;14,50077;-0,02355335;-0,02355255;-0,0005550496;0,999445;10,29696
0;0;0;-0,6671174;1,08;14,5362;-0,02355335;-0,02355281;-0,0005550559;0,999445;10,30366
0;0;0;-0,6694812;1,08;14,58633;-0,02355335;-0,02355299;-0,00055506;0,999445;10,3089
0;0;0;-0,671331;1,08;14,62556;-0,02355335;-0,02355311;-0,0005550627;0,999445;10,32216
0;0;0;-0,6760111;1,08;14,7248;-0,02355335;-0,02355318;-0,0005550645;0,999445;10,3259
0;0;0;-0,6773315;1,08;14,7528;-0,02355335;-0,02355323;-0,0005550658;0,999445;10,33229
0;0;0;-0,6795845;1,08;14,80057;-0,02355335;-0,02355327;-0,0005550665;0,999445;10,33976
0;0;0;-0,6822216;1,08;14,85649;-0,02355335;-0,02355329;-0,000555067;0,999445;10,34723
0;0;0;-0,6848572;1,08;14,91238;-0,02355335;-0,02355331;-0,0005550675;0,999445;10,35501
